-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0
0.4,-10.0
-0.43913,-0.41452,-0.39287,-0.37464,-0.35740,-0.30036,-0.20985,-0.10148,0.0,0.09619,0.19437,0.28316,0.38399
0.07752,0.06460,0.05126,0.03426,0.01710,0.00461,-0.00197,-0.00033,0.0,0.00731,0.01488,0.02962,0.05095
0.18130,0.18280,0.17970,0.17570,0.16910,0.13970,0.09420,0.04810,0.0,-0.04300,-0.08750,-0.12950,-0.17300
0.4,-5.0
-0.42131,-0.40204,-0.37981,-0.35849,-0.33401,-0.29684,-0.20886,-0.09832,0.0,0.09299,0.18846,0.27859,0.37924
0.07697,0.06320,0.05009,0.03589,0.01997,0.00816,0.00080,-0.00057,0.0,0.00412,0.01448,0.02839,0.04824
0.18430,0.18680,0.18480,0.18030,0.17220,0.14000,0.09500,0.04910,0.0,-0.04410,-0.09220,-0.13870,-0.18430
0.4,0.0
-0.39900,-0.39100,-0.37800,-0.36300,-0.34100,-0.28800,-0.19000,-0.10000,0.0,0.09500,0.18800,0.28800,0.38200
0.07960,0.06700,0.05400,0.04100,0.02800,0.01700,0.00700,0.00200,0.0,0.00400,0.01200,0.02300,0.04200
0.16800,0.16600,0.16400,0.16200,0.15800,0.13500,0.09000,0.04600,0.0,-0.04410,-0.08900,-0.13500,-0.18000
0.4,5.0
-0.38317,-0.38213,-0.37910,-0.36910,-0.35122,-0.29323,-0.19803,-0.09824,0.0,0.08845,0.18530,0.27761,0.37370
0.08361,0.07258,0.06127,0.04936,0.03575,0.02164,0.00829,0.00157,0.0,0.00130,0.00688,0.01787,0.03757
0.16100,0.16200,0.16510,0.16500,0.16100,0.13300,0.09370,0.04500,0.0,-0.04510,-0.08960,-0.13570,-0.17970
0.4,10.0
-0.39973,-0.39352,-0.38639,-0.37909,-0.36669,-0.29272,-0.19817,-0.09894,0.0,0.08892,0.18746,0.29194,0.38180
0.08835,0.07751,0.06610,0.05567,0.04536,0.02724,0.01057,0.00323,0.0,-0.00248,0.00350,0.01527,0.04031
0.16400,0.16600,0.16800,0.16900,0.16800,0.13800,0.09600,0.04660,0.0,-0.04510,-0.09220,-0.13870,-0.18430
0.4,15.0
-0.42213,-0.42144,-0.41668,-0.40568,-0.38292,-0.28816,-0.19503,-0.09932,0.0,0.09018,0.19093,0.28892,0.39292
0.08598,0.08083,0.07541,0.06625,0.05495,0.02959,0.01395,0.00798,0.0,-0.00346,0.00164,0.01576,0.04069
0.17270,0.18380,0.19240,0.19540,0.18030,0.14430,0.09700,0.04760,0.0,-0.04500,-0.09470,-0.14100,-0.19040
0.4,20.0
-0.47498,-0.49616,-0.49859,-0.50218,-0.41565,-0.31274,-0.20998,-0.10844,0.0,0.09345,0.19224,0.29242,0.39415
0.08381,0.06949,0.05696,0.05295,0.02752,0.00911,-0.00066,-0.00555,0.0,0.00823,0.01942,0.03446,0.05373
0.19590,0.21010,0.21920,0.21670,0.18580,0.14380,0.09570,0.04760,0.0,-0.05010,-0.09920,-0.14580,-0.19440
0.4,25.0
-0.52100,-0.53170,-0.52393,-0.45592,-0.38199,-0.30470,-0.20728,-0.10851,0.0,0.08313,0.17445,0.27060,0.36894
0.08947,0.07835,0.07373,0.05393,0.03976,0.02568,0.00507,0.00393,0.0,0.00791,0.01917,0.03844,0.05768
0.22280,0.23390,0.23140,0.20810,0.17720,0.13400,0.09000,0.04510,0.0,-0.04150,-0.06660,-0.12860,-0.17420
0.6,-10.0
-0.45821,-0.44113,-0.41817,-0.38637,-0.33882,-0.28113,-0.19673,-0.09645,0.0,0.08309,0.17434,0.25839,0.34613
0.09355,0.07159,0.05076,0.03169,0.01540,-0.00083,-0.00727,-0.00584,0.0,0.00673,0.01906,0.03185,0.04682
0.16140,0.16700,0.16950,0.16750,0.15890,0.13260,0.09750,0.04870,0.0,-0.04370,-0.09240,-0.13550,-0.15990
0.6,-5.0
-0.38280,-0.37589,-0.36301,-0.34758,-0.31422,-0.26566,-0.19137,-0.09651,0.0,0.09499,0.18148,0.26546,0.34229
0.10724,0.08556,0.06461,0.04889,0.03475,0.01892,0.00735,0.00160,0.0,0.00430,0.01387,0.02925,0.04601
0.16610,0.17190,0.17150,0.16550,0.15330,0.13150,0.09550,0.05000,0.0,-0.04800,-0.09550,-0.14300,-0.17900
0.6,0.0
-0.34200,-0.34000,-0.33600,-0.33000,-0.30600,-0.26100,-0.18600,-0.09500,0.0,0.09000,0.18300,0.26500,0.34400
0.09560,0.07800,0.06100,0.04600,0.03800,0.02200,0.01000,0.00250,0.0,0.00400,0.01300,0.02500,0.04300
0.15350,0.15580,0.15500,0.15300,0.14700,0.12900,0.09350,0.04750,0.0,-0.04700,-0.09450,-0.14000,-0.19100
0.6,5.0
-0.34335,-0.34639,-0.34055,-0.32960,-0.31258,-0.26864,-0.19062,-0.09408,0.0,0.09360,0.18873,0.27827,0.36092
